10 617612.83779 .34866 88.87942 71.55658 591.97255 .000137597
20 633846.59809 .49311 83.56002 73.45586 594.69853 .000134478
30 636546.07545 .54031 79.18934 77.14441 603.24493 .000135773
40 633261.93093 .56728 76.43920 67.36008 598.47336 .000135283
50 640385.21786 .57183 76.76498 64.01704 602.24336 .000134498
