.00721383 633131.31371 .53182 78.84417 68.37259 603.15560 .000136292
.01442766 627796.20871 .50990 79.18706 72.66557 603.03170 .000137526
.02164149 636984.54100 .50229 80.32794 70.88410 603.11135 .000135467
.02885532 626067.68234 .50993 79.63397 75.30671 603.64976 .000138375
.03606915 639796.41356 .51142 79.44198 76.79810 601.93123 .000134538
