-1 20 
0 1583.126049998
1 1127.558823998
2 2035.986915330
3 1363.302891331
4 1369.614179330
5 906.093807331
6 1347.017464664
7 1338.764997998
8 915.493228665
9 1121.425670665
10 1114.219932666
11 1128.097732666
12 2050.376757330
13 1573.838363331
14 1339.612669998
15 1573.631187331
16 1124.020509998
17 1793.690757999
18 674.449924665
19 1791.435633997
-1 40 
0 1218.688537998
1 1158.249661998
2 679.378379998
3 504.960139333
4 925.441175332
5 685.943020666
6 497.265649333
7 676.398743999
8 445.759064666
9 447.791392666
10 489.980449333
11 1640.893107331
12 937.487963333
13 227.091590000
14 447.336666666
15 968.245997332
17 224.488694666
18 225.782640666
19 684.661021333
20 686.761601998
21 1136.687745998
22 504.088468666
23 916.069106665
24 957.432167998
25 1146.088284665
26 1132.701825332
27 453.443597333
28 1145.079029998
29 710.434449333
30 891.516475999
31 936.412316665
32 934.130925332
33 684.745893999
34 1010.490019332
35 1582.812005332
36 897.384546665
37 691.035335999
38 677.004348666
39 668.894117333
-1 60 
0 229.755553333
1 814.785105999
2 568.702870666
3 777.337246666
4 687.576517999
5 482.347249332
6 769.783753999
7 462.463386666
8 1179.180644665
9 476.133909999
10 464.700880000
11 221.866666666
12 955.840833999
13 229.755553333
14 945.178343331
15 999.951391999
16 448.733741332
17 962.167415998
18 745.539363332
19 517.131186666
20 490.991690666
21 454.439501332
22 444.787514666
23 718.626923999
24 228.077678000
25 464.848092000
26 1191.121805997
28 761.299435332
29 464.272494666
30 725.985582666
32 769.588795999
33 727.734721332
34 447.619172666
35 231.188174000
36 1252.029747999
37 712.241783999
38 290.974204000
39 917.942935999
40 247.698665333
41 774.380806666
43 508.296799333
44 1205.488776000
45 704.861352666
47 736.420537332
48 764.339550666
49 281.613864000
50 285.816362666
51 666.268168666
52 566.506112000
53 476.950195333
54 910.480025999
55 1458.759953998
56 715.761264000
58 518.012355999
59 224.488694666
-1 80 
0 447.926542666
1 228.415804666
2 512.366914666
3 513.787311332
4 226.032905333
6 450.495667999
8 489.302361999
10 224.488694666
11 263.034763333
12 453.200518000
13 451.338077999
14 508.536170000
16 222.693304000
17 253.411306000
18 237.736021333
20 242.373394666
21 682.042068666
22 1230.162757332
23 687.966233332
24 465.114018666
27 483.124504666
28 235.811622666
29 451.686135999
30 233.037554666
33 225.819409333
34 728.725617332
36 747.269397332
37 710.809546666
38 223.966577333
39 502.857998666
41 500.055568666
42 281.020320000
43 281.613864000
45 674.834569332
47 224.510502666
48 256.448192666
49 928.822371999
50 222.336240666
51 227.076714666
52 231.404223333
53 266.769270000
54 291.610588000
55 286.631664666
56 229.709880666
57 717.748183332
58 225.782640666
59 291.524758666
60 750.526113332
61 288.516222000
63 250.327954000
64 285.228457333
65 489.698698666
66 449.379186666
67 238.398148000
68 450.050147999
69 562.572516666
70 228.415804666
71 227.091590000
72 281.613864000
74 234.773578666
75 227.121346000
76 497.317523333
78 459.667932000
79 467.843021332
-1 100 
0 252.861291333
3 501.083012000
4 507.396504666
5 235.053546666
6 221.951896000
7 472.291226666
8 450.488554666
9 225.782640666
11 241.083950666
12 224.488694666
13 222.031325333
14 266.195705333
15 456.246253999
16 704.612434666
17 453.801741333
19 247.256992666
21 505.474847999
23 224.488694666
24 742.996185999
25 253.448360000
26 478.620160666
28 489.265727999
29 223.432481333
31 503.848974666
32 229.755553333
34 455.773721999
36 224.488694666
37 461.647351332
39 221.987428000
40 228.415804666
42 911.686135332
44 291.831523333
45 286.631664666
46 281.590989333
49 228.853094000
50 291.831523333
58 525.535846666
60 225.782640666
62 253.448360000
63 228.415804666
64 223.281377333
66 223.281377333
68 257.228364666
69 222.037191333
70 722.131789332
74 252.617260666
75 525.036531999
77 221.895069333
79 222.200856666
81 240.481888666
82 227.091590000
83 494.632910666
84 226.040274000
85 246.772968666
86 234.487734666
87 224.488694666
94 222.450376666
95 243.668142666
96 223.432481333
97 234.543260666
98 252.139549333
