-1 100 
0 2255.496997330
1 2737.700705328
2 2074.873839996
3 3488.537047996
4 2504.198503329
5 3039.882065328
6 2307.614814662
7 2762.765497997
8 2955.811077996
9 2238.418137329
10 3227.570162662
11 2919.972845996
12 2751.544237331
13 1810.048831331
14 2946.513406663
15 2101.400897331
16 2922.719973996
17 2952.544827328
18 3010.183630663
19 3412.242536662
-1 200 
0 2686.377643996
1 3397.708045996
2 2494.198736663
3 2456.474617997
4 2547.503738662
5 3002.023183330
6 2176.199892664
7 2045.043857996
8 2984.721449329
9 2777.505063329
10 2411.425117998
11 3007.243525997
12 2923.447711329
13 2716.851015330
14 2230.085818663
15 2229.819005330
16 2024.761488664
17 3093.442654662
18 3135.742811995
19 2255.969721996
-1 300 
0 2921.731625329
1 2479.286099997
2 1791.780477331
3 3193.374186661
4 2724.675573996
5 3114.815417330
6 2681.119949999
7 3002.092477994
8 3132.139889995
9 2939.436107328
10 2507.087113997
11 2935.310425330
12 2004.386010663
13 2754.832776664
14 2510.049511997
15 2999.645119329
16 2943.429651330
17 2316.692659330
18 2821.178542664
19 2268.793315330
-1 400 
0 2971.087262664
1 2466.958619330
2 2742.327207330
3 2783.457162663
4 2267.033814663
5 2693.921589330
6 2463.060024664
7 2951.164551330
8 3219.710697998
9 2699.227579329
10 2684.696825328
11 2276.346239328
12 2891.398807329
13 2263.310456662
14 2683.044557329
15 2293.382609997
16 2223.115889996
17 2245.090437330
18 2687.329003330
19 2511.080163328
-1 500 
0 2306.589155996
1 2288.467551996
2 2891.994287330
3 2502.352443996
4 2698.993583997
5 2929.544245331
6 2978.097741996
7 2261.870765330
8 2970.953349330
9 2713.340567330
10 3181.110891997
11 2050.001304663
12 2710.208313996
13 2773.940017330
14 2915.948813329
15 3042.355938662
16 2864.928343330
17 2236.763468664
18 2768.647404663
19 2936.349762663
