20 674390.09094 .30359 93.84359 3.99334 302.28300 .000064056
40 677485.29036 .37907 88.73239 56.49452 600.77800 .000126841
60 604620.57676 .26347 89.22261 258.83392 883.16900 .000208949
80 647698.37861 .54352 87.74194 470.64516 1191.98500 .000262932
100 540709.44207 .40531 88.58268 981.88976 1497.56200 .000395745
