-1 10 
0 2029.255295331
1 2029.814272662
2 1357.331669998
3 1567.931000665
4 2013.795952663
5 2265.701927996
6 1119.458447331
7 906.696825999
8 1140.233778664
9 671.920418666
10 895.447305998
11 903.902713998
12 1572.370134664
13 452.106054666
14 2046.491785331
15 908.270962666
16 893.386097999
17 1576.367470665
18 891.042703332
19 2013.508017997
-1 20 
0 2025.823363997
1 1813.328534664
2 2732.226458663
3 1125.832937332
4 2502.351535329
5 2460.653342664
6 2695.294761330
7 1803.291296665
8 1572.680937332
9 1815.160167997
10 2273.932186662
11 2717.139840663
12 2702.963379331
13 2031.558647997
14 2691.501419996
15 908.046917999
16 1803.267815996
17 2009.792319332
18 2509.015122664
19 1403.670965997
-1 30 
0 3170.325141329
1 2975.486123996
2 2939.669759995
3 2916.261345996
4 2461.194526664
5 2916.377436665
6 2936.097473327
7 2490.975705329
8 2702.451643999
9 3202.237233993
10 2508.963534663
11 3168.842063328
12 3002.136819328
13 1596.079636664
14 2471.887851997
15 3083.652545328
16 2471.353982663
17 2690.455316663
18 2471.016941330
19 2520.908313330
-1 40 
0 3334.079437995
1 2493.656114664
2 2959.218890662
3 3142.524617329
4 3442.064377329
5 3141.073098661
6 2699.474258662
7 2711.150981995
8 3032.235957330
9 3197.044557995
10 2693.052766662
11 2694.704384663
12 2987.390830662
13 2935.307194661
14 3134.469985995
15 2923.176250662
16 1591.335867332
17 2754.691247330
18 3160.733735331
19 3407.034217328
-1 50 
0 3177.170253328
1 2955.031401330
2 2926.202497332
3 3500.878159996
4 3212.578120661
5 3197.422836663
6 3490.651587995
7 3412.397881328
8 3222.198463329
9 3179.914159994
10 3472.823647994
11 2923.567650662
12 3138.088892664
13 3368.449049995
14 3160.955162661
15 3173.545997995
16 3144.795465997
17 2922.708087331
18 3377.365149996
19 3412.386026661
