100 624581.16227 .69262 76.56498 64.97194 600.92156 .000138042
200 634747.39698 .70746 76.22158 66.95372 601.70662 .000135895
300 648349.81238 .65281 77.74423 69.28537 604.10804 .000133463
400 642208.20691 .68664 75.35472 70.88630 599.95009 .000133859
500 632705.46784 .67780 73.45036 62.09152 602.97987 .000136468
