10 638959.48826 .49735 85.46191 69.85678 594.21334 .000133532
20 651249.52471 .60576 80.72434 66.28085 587.98275 .000129203
30 640725.29255 .63920 75.70034 66.79309 602.85843 .000134624
40 646110.38396 .65237 75.15993 67.11665 595.06616 .000131879
50 649207.40793 .69641 74.28874 62.35237 598.59122 .000131924
