-1 100 
0 140.649664665
1 70.384743999
2 140.262225999
3 197.621009999
4 169.244283331
5 139.063853999
6 289.450911999
7 118.599817999
8 104.693271999
9 187.108977998
10 143.357842665
11 210.315043998
12 187.790031331
13 36.817810666
14 278.066163330
15 286.727097997
16 254.259917997
17 241.240714665
18 34.115669333
19 146.638761331
20 150.402612000
21 106.079463998
22 249.759826665
23 182.192653998
24 185.389317331
25 169.170775332
26 176.311258665
27 245.181120666
28 115.424449998
29 72.817080666
30 69.895107999
31 109.253176666
32 183.105643999
33 186.130835330
34 265.068769997
35 159.303848664
36 37.122156000
37 72.651458665
38 207.146095332
39 71.449114665
-1 200 
0 46.497607331
1 109.149629999
2 207.936867998
3 110.265683332
4 245.564481998
5 149.324827332
6 215.513612665
7 112.657123333
8 182.130943999
9 104.560977332
10 172.005339332
11 39.792394666
12 254.190013332
13 68.849329333
14 176.231620665
15 239.914070665
16 149.186162665
17 156.119225997
18 334.260426663
19 120.472447999
20 173.278905331
21 245.327267998
22 236.938477997
23 171.784045332
24 233.605969332
25 212.254675998
26 141.660931999
27 171.637591332
28 80.105304665
29 218.329202665
30 150.439533331
31 221.859929330
32 140.561054664
33 169.990577999
34 100.776045998
35 188.159717331
36 121.395520665
37 218.228453998
38 250.879163997
39 148.108140665
-1 300 
0 104.689779332
1 43.287200666
2 255.108166664
3 250.002053331
4 299.561897998
5 139.262543998
6 174.447156664
7 215.059336665
8 147.702792665
9 217.078821998
10 146.933055998
11 154.680844666
12 142.481710665
13 327.605182664
14 245.736686663
15 190.153609332
16 164.926842665
17 207.402841330
18 177.770467998
19 172.370221332
20 109.110496664
21 139.934337998
22 156.296350665
23 72.771834665
24 189.457669998
25 121.844543333
26 246.313135997
27 209.534894665
28 111.098739332
29 219.100231332
30 106.004081332
31 116.441084665
32 189.537663997
33 159.020497998
34 104.460804665
35 70.792640665
36 136.251083332
37 143.211185998
38 107.025800000
39 198.317253330
-1 400 
0 72.119869332
1 40.041755332
2 118.840990665
3 141.911805999
4 149.046763998
5 245.147033999
6 112.071619332
7 155.337395331
8 36.482360000
9 217.999230665
10 202.946308665
11 72.525616666
12 174.316604665
13 144.032313999
14 314.068541330
15 282.418760663
16 171.019587331
17 179.034281332
18 123.803605332
19 76.514360665
20 209.674373331
21 338.246708664
22 210.756293331
23 210.549084664
24 187.003977998
25 203.670252665
26 190.953923332
27 116.144922665
28 143.979494666
29 182.073550664
30 44.601887332
31 178.331432665
32 211.256319330
33 187.659420664
34 110.178415333
35 259.373663996
36 80.005927999
37 145.213853331
38 258.216827998
39 193.184217332
-1 500 
0 137.842765997
1 88.946628666
2 180.454833331
3 113.866715998
4 246.987580664
5 145.020424665
6 179.327328664
7 184.416226665
8 231.316935998
9 230.038881998
10 151.266573332
11 208.518196664
12 144.032736000
13 141.226694665
14 140.196482666
15 171.408727331
16 314.111195995
17 195.503581332
18 219.560926665
19 152.552361332
20 80.357445331
21 107.080752666
22 301.838859332
23 289.433135996
24 290.568139996
25 175.243749332
26 262.186385997
27 307.234494664
28 154.805383332
29 215.375333997
30 78.068803332
31 2.904027333
32 111.647642666
33 73.540124666
34 70.841567999
35 178.004064666
36 67.380350666
37 82.718145332
38 110.004035999
39 33.741369333
