-1 .00721383 
0 148.905427333
1 114.891301332
2 140.125720666
3 180.117778664
4 324.224451997
5 279.080346664
6 208.853767998
7 111.402236666
8 184.580520664
9 137.507935332
10 214.796916663
11 175.870879998
12 265.849628664
13 171.285293333
14 156.182648666
15 242.808804665
16 211.459119999
17 141.005431998
18 144.074033332
19 48.342668664
20 148.526225999
21 142.312409998
22 182.850436665
23 297.467341997
24 222.980537332
25 124.240039332
26 179.787962664
27 222.369389998
28 66.868930666
29 71.940207999
30 158.382037332
31 210.401329997
32 112.344440666
33 223.893659998
34 79.147546666
35 106.954971333
36 36.975779332
37 106.796772664
38 177.247594664
39 168.581413330
-1 .01442766 
0 176.815719997
1 139.182199998
2 194.322084666
3 170.950988665
4 170.999835999
5 138.313372665
6 169.800618665
7 225.333733332
8 135.492442665
9 161.136267998
10 116.312131333
11 72.491695999
12 280.414825330
13 174.424251999
14 257.975781998
15 246.702667331
16 254.335331331
17 162.199872665
18 42.976317332
19 202.766469331
20 108.991893332
21 145.182721999
22 209.209947331
23 175.412768666
24 259.761793331
25 139.421547332
26 107.583521998
27 212.134311331
28 40.134596666
29 72.025116000
30 37.435132000
31 109.164805332
32 341.970369995
33 281.384000664
34 208.467274665
35 222.406399997
36 113.214535999
37 176.148172664
38 70.692106666
39 72.621103332
-1 .02164149 
0 179.494194664
1 116.722081333
2 109.754603997
3 158.753266665
4 81.903662665
5 146.800155999
6 66.950415333
7 185.703706665
8 71.954593333
9 143.759600666
10 101.963275999
11 220.205140664
12 141.287716665
13 73.920272666
14 181.303217331
15 252.851237330
16 144.258188664
17 182.294715332
18 285.854837998
19 172.306171331
20 182.002809331
21 149.711470666
22 253.550842664
23 287.251458664
24 222.918787998
25 142.893344666
26 203.940957998
27 149.551153999
28 245.105295998
29 173.924335332
30 77.008985999
31 289.564395330
32 334.142592662
33 118.123405998
34 77.619202665
35 249.315877330
36 243.461597331
37 223.103203330
38 210.009697331
39 108.351334666
-1 .02885532 
0 176.046509998
1 82.354843999
2 74.467967998
3 40.440864665
4 261.194735997
5 197.810835998
6 102.815361333
7 122.255979996
8 71.354951998
9 137.914668665
10 220.832972664
11 204.419700664
12 220.561271330
13 154.272808665
14 214.974322665
15 242.678242665
16 213.239365997
17 251.595532664
18 72.819611333
19 2.903751333
20 48.468233331
21 293.049008665
22 147.024183332
23 316.410542664
24 219.082203998
25 239.332108664
26 210.862761998
27 273.905648664
28 122.235544665
29 79.806677999
30 81.750559998
31 116.813430666
32 109.647024665
33 172.971155331
34 175.384219331
35 113.960065997
36 243.199062664
37 139.507286666
38 109.493951332
39 43.581271999
-1 .03606915 
0 73.570017999
1 209.482887331
2 78.454828000
3 104.457345332
4 182.468930665
5 210.286263331
6 148.874587997
7 169.901238664
8 105.727065999
9 185.890959998
10 217.510215999
11 262.961919331
12 101.804819999
13 220.441141997
14 242.006688664
15 246.119820665
16 209.409124665
17 268.192269998
18 188.324527331
19 195.543287998
20 137.899702665
21 176.725701331
22 208.455885998
23 249.199518665
24 180.943377998
25 246.242933331
26 373.126835331
27 293.238267330
28 140.653969999
29 135.733241999
30 45.093926665
31 67.265695332
32 309.687389998
33 136.402796666
34 72.972693999
35 177.507897998
36 100.889898665
37 75.251427332
38 170.382578665
39 105.373576666
