.00721383 648530.07448 .65034 75.78574 62.51396 601.68530 .000132780
.01442766 644405.12828 .67210 77.58175 70.10887 600.87529 .000133528
.02164149 639981.40459 .69817 74.36663 66.28311 601.69235 .000134601
.02885532 632875.03880 .66182 77.18614 64.15399 601.97909 .000136299
.03606915 658555.87575 .67342 76.48789 72.69843 596.87269 .000129682
