10 604009.18496 .56986 83.74793 73.63184 600.86200 .000142153
20 663856.15398 .57478 84.13897 73.41390 588.05300 .000126622
30 651604.36432 .68608 77.60563 60.56338 609.08100 .000134003
40 631444.85544 .60975 77.63348 41.26984 591.17600 .000133770
50 629859.59595 .65933 70.38961 56.49351 589.64100 .000133844
