-1 20 
0 1799.590543330
1 1121.935439998
2 667.003149999
3 1355.212836664
4 1115.392663999
5 2258.940696664
6 2016.808503997
7 2033.926430663
8 2017.796459998
9 685.989980666
10 1126.326452665
11 919.712770665
12 1564.808815996
13 1140.853903332
14 1355.010550664
15 674.295720665
16 2029.513971331
17 1119.323796665
18 1371.379203998
19 895.794864666
-1 40 
0 475.929963332
1 1128.744755332
2 1356.899259998
3 483.102405332
4 898.276141331
5 451.683700666
6 752.093176666
7 920.547444666
8 731.437177332
9 1394.785616665
10 451.301845999
11 1438.517949332
12 1117.016863333
13 458.138306666
14 222.086976666
15 901.227513333
16 928.098032665
17 689.447078666
18 495.218766666
19 459.511106666
20 690.431811999
21 222.186615333
22 1134.942065999
23 728.898968666
24 451.000304000
25 1407.148403331
26 1119.783932664
27 1120.255142665
28 711.333404666
29 748.388060666
30 474.265827333
31 1219.036393331
32 458.171357999
33 687.089779999
34 482.661312666
35 970.845783332
36 939.132663332
37 1385.394742666
38 227.987680000
39 672.333809999
-1 60 
0 522.409405999
1 1031.514415333
2 544.194612666
3 260.446014000
4 675.080555332
5 1050.305814666
6 233.040884000
7 685.021664000
8 1217.178485997
9 445.919815333
10 686.324917333
11 222.136784666
12 228.415804666
13 938.686024665
14 449.540243333
15 222.001643333
16 465.980700666
17 1138.809033332
18 446.461908666
20 1184.293747331
21 1422.406435997
24 1244.750096664
26 685.519087333
27 233.288470000
28 227.032101333
29 506.705485999
30 721.695317332
31 447.576560666
33 1242.859683997
34 455.635392666
35 673.047468000
36 451.806966666
37 231.242148000
38 910.078736665
39 227.091590000
40 721.663028666
41 233.720995333
42 472.784091333
43 686.003679333
44 222.393294000
45 766.513731332
46 704.191876665
47 1286.892505998
48 263.524642000
50 291.047491333
52 731.218269332
53 746.303027999
54 468.199662666
55 239.006285333
56 233.249229333
57 1153.407221331
58 925.391785332
59 478.230605999
-1 80 
0 677.021131333
1 222.779170000
2 462.392401333
3 973.278249999
5 228.853094000
6 225.900343333
7 222.207978000
8 285.404574666
9 235.707405333
10 773.316548666
11 253.161475333
12 462.713362666
13 525.130544666
14 461.587255333
17 459.511106666
18 239.047488000
19 677.715372666
20 222.051413333
21 222.051413333
22 457.822199999
23 452.227343333
24 474.437200666
25 223.288568000
26 270.126362000
27 751.401337333
31 484.915142666
32 267.314390000
34 725.445556666
35 735.737124000
36 522.985803333
39 227.091590000
40 222.158138000
41 281.145668666
44 775.301542666
45 225.569617333
46 288.552244666
47 267.026124666
49 222.329111333
50 491.998279333
51 1008.178325999
52 901.689949999
53 222.207978000
54 221.902171333
55 222.215100000
56 462.213348666
57 512.390607999
59 291.831523333
60 992.388165999
61 227.091590000
64 227.091590000
65 470.798052666
66 479.213745999
68 462.908709999
69 469.371690666
70 520.511015333
71 233.839235333
72 444.209585999
74 445.523067999
75 449.079018000
77 447.074759332
78 446.066086666
79 500.740301333
-1 100 
1 286.607967333
2 232.959254666
4 680.167732000
6 240.523601333
7 240.590372000
10 250.499795333
11 478.253819333
13 445.203160666
14 222.229344666
15 267.561970000
16 235.819643333
17 289.528264000
19 222.079863333
20 458.365408666
21 226.616549333
22 458.171357999
23 487.518038000
26 474.213853332
27 260.270030000
28 225.027858000
31 272.087486666
32 234.503596666
33 523.328282666
36 459.511106666
37 467.573478666
38 267.561970000
40 227.091590000
42 699.296620666
43 222.172198000
45 252.884463333
46 223.317336000
48 228.853094000
50 261.506934000
51 253.411306000
52 221.866666666
54 490.269959999
57 470.362903999
60 1002.296906665
63 229.534970666
64 221.873766666
67 444.245126000
69 231.342453333
70 222.207978000
71 248.115278000
72 514.776887999
73 739.399747999
75 225.782640666
76 454.778038666
77 452.349814000
78 471.599189333
79 563.919009999
80 449.992283332
83 720.882709999
85 276.746630666
86 225.613658000
88 222.200856666
95 264.590648000
96 221.902171333
97 253.402044000
98 462.646153333
