-1 100 
0 2729.000143998
1 2722.027184663
2 2496.029460664
3 2734.571844664
4 2461.746128663
5 2699.443367330
6 2720.197339996
7 2492.358603332
8 2496.067631997
9 2237.676905330
10 3145.894467330
11 2254.947390663
12 2712.673448662
13 1825.413548664
14 2065.353256665
15 2935.523083330
16 3388.002207328
17 2246.880649329
18 2935.364181996
19 3402.584656661
-1 200 
0 2958.831712665
1 2695.580846663
2 2710.632904661
3 2597.856717331
4 2959.811514663
5 2495.280919995
6 2534.792917997
7 2489.801243995
8 2255.273884665
9 2151.634651998
10 2692.626197997
11 2679.673411328
12 3008.401954662
13 2950.206895329
14 2697.359303997
15 2704.741723330
16 2462.850585330
17 2483.074258663
18 2018.520006663
19 2481.573535997
-1 300 
0 2911.322289996
1 2463.776913996
2 1853.046485332
3 2750.956697329
4 2956.974003996
5 2940.944473329
6 2667.212023330
7 2024.626200663
8 2720.671116662
9 3173.351165996
10 3012.261438662
11 2729.431911995
12 2475.883457329
13 3391.251346662
14 2499.124898664
15 2519.278987331
16 2696.289136662
17 2813.512559329
18 2916.924295995
19 3036.976750662
-1 400 
0 2708.339991329
1 2789.082861330
2 2932.874443994
3 2748.749991329
4 2950.002523996
5 2684.820225330
6 2252.320918663
7 2919.819764664
8 2293.048833330
9 2261.628165329
10 2514.011055998
11 2899.191461330
12 3041.416523997
13 2585.407293332
14 2495.702646663
15 2317.292979330
16 2463.048819997
17 2746.869821329
18 2322.363041331
19 3381.201307329
-1 500 
0 2913.857450662
1 3027.793558661
2 2268.235794663
3 3134.337563997
4 2694.467362662
5 2564.529568664
6 2709.406961330
7 3197.207067329
8 2705.935261331
9 2709.718796663
10 3157.100526663
11 2721.143949996
12 2703.669332662
13 2493.339987996
14 2480.702595330
15 2974.989063329
16 3120.000152662
17 2709.382703996
18 2979.565107329
19 2049.416859997
